entry_date,action,price
2023-05-01 23:30:00,BUY,28105.5
2023-05-02 00:30:00,SELL SHORT,28075.0
2023-05-02 01:00:00,BUY,28055.0
2023-05-02 01:15:00,SELL SHORT,28071.0
2023-05-02 01:30:00,BUY,28045.0
2023-05-02 01:45:00,SELL SHORT,28075.0
2023-05-02 02:00:00,BUY,27935.5
2023-05-02 02:15:00,SELL SHORT,27990.5
2023-05-02 02:30:00,BUY,27957.5
2023-05-02 02:45:00,SELL SHORT,27979.0
2023-05-02 03:15:00,BUY,27987.5
2023-05-02 03:45:00,SELL SHORT,27987.5
2023-05-02 04:15:00,BUY,28026.5
2023-05-02 04:45:00,SELL SHORT,27983.0
2023-05-02 05:00:00,BUY,27920.5
2023-05-02 05:15:00,SELL SHORT,27953.0
2023-05-02 05:30:00,BUY,27948.5
2023-05-02 05:45:00,SELL SHORT,27991.0
2023-05-02 06:30:00,BUY,27981.5
2023-05-02 06:45:00,SELL SHORT,27998.5
2023-05-02 07:45:00,BUY,28039.5
2023-05-02 08:00:00,SELL SHORT,28049.0
2023-05-02 08:30:00,BUY,28074.0
2023-05-02 09:45:00,SELL SHORT,28006.0
2023-05-02 10:00:00,BUY,27984.5
2023-05-02 10:15:00,SELL SHORT,27999.0
2023-05-02 10:30:00,BUY,27986.0
2023-05-02 10:45:00,SELL SHORT,28033.5
2023-05-02 11:00:00,BUY,28021.0
2023-05-02 11:15:00,SELL SHORT,28040.5
2023-05-02 11:45:00,BUY,28052.0
2023-05-02 12:00:00,SELL SHORT,28084.5
2023-05-02 12:15:00,BUY,28056.5
2023-05-02 12:45:00,SELL SHORT,28211.0
2023-05-02 13:00:00,BUY,28103.0
2023-05-02 14:00:00,SELL SHORT,28002.0
2023-05-02 15:00:00,BUY,28367.0
2023-05-02 15:15:00,SELL SHORT,28456.5
2023-05-02 16:00:00,BUY,28535.5
2023-05-02 16:30:00,SELL SHORT,28548.0
2023-05-02 16:45:00,BUY,28509.0
2023-05-02 17:15:00,SELL SHORT,28499.0
2023-05-02 17:30:00,BUY,28493.5
2023-05-02 17:45:00,SELL SHORT,28517.5
2023-05-02 18:30:00,BUY,28599.5
2023-05-02 18:45:00,SELL SHORT,28679.5
2023-05-02 19:45:00,BUY,28754.5
2023-05-02 20:30:00,SELL SHORT,28712.5
2023-05-02 21:00:00,BUY,28683.5
2023-05-02 21:45:00,SELL SHORT,28667.5
2023-05-02 22:00:00,BUY,28662.5
2023-05-02 22:15:00,SELL SHORT,28699.0
2023-05-02 22:45:00,BUY,28765.0
2023-05-03 00:00:00,SELL SHORT,28680.5
2023-05-03 00:15:00,BUY,28608.5
2023-05-03 00:30:00,SELL SHORT,28637.5
2023-05-03 00:45:00,BUY,28573.0
2023-05-03 01:15:00,SELL SHORT,28562.0
2023-05-03 01:30:00,BUY,28514.5
2023-05-03 01:45:00,SELL SHORT,28575.0
2023-05-03 02:00:00,BUY,28547.0
2023-05-03 02:30:00,SELL SHORT,28455.5
2023-05-03 03:15:00,BUY,28504.5
2023-05-03 03:30:00,SELL SHORT,28524.5
2023-05-03 04:00:00,BUY,28534.5
2023-05-03 04:30:00,SELL SHORT,28523.5
2023-05-03 04:45:00,BUY,28485.5
2023-05-03 05:00:00,SELL SHORT,28528.5
2023-05-03 05:15:00,BUY,28521.0
2023-05-03 05:45:00,SELL SHORT,28501.0
2023-05-03 06:00:00,BUY,28486.0
2023-05-03 06:30:00,SELL SHORT,28533.0
2023-05-03 07:00:00,BUY,28610.5
2023-05-03 07:30:00,SELL SHORT,28664.0
2023-05-03 07:45:00,BUY,28630.5
2023-05-03 08:00:00,SELL SHORT,28656.0
2023-05-03 08:15:00,BUY,28635.5
2023-05-03 08:30:00,SELL SHORT,28718.5
2023-05-03 08:45:00,BUY,28693.5
2023-05-03 09:00:00,SELL SHORT,28697.5
2023-05-03 09:15:00,BUY,28661.0
2023-05-03 09:45:00,SELL SHORT,28646.0
2023-05-03 10:15:00,BUY,28668.5
2023-05-03 10:45:00,SELL SHORT,28654.5
2023-05-03 11:00:00,BUY,28575.5
2023-05-03 11:15:00,SELL SHORT,28592.5
2023-05-03 11:45:00,BUY,28596.5
2023-05-03 12:30:00,SELL SHORT,28545.5
2023-05-03 12:45:00,BUY,28324.5
2023-05-03 13:45:00,SELL SHORT,28345.5
2023-05-03 14:15:00,BUY,28333.0
2023-05-03 14:45:00,SELL SHORT,28248.5
2023-05-03 15:00:00,BUY,28213.0
2023-05-03 15:15:00,SELL SHORT,28267.0
2023-05-03 15:30:00,BUY,28244.0
2023-05-03 15:45:00,SELL SHORT,28301.5
2023-05-03 16:15:00,BUY,28307.0
2023-05-03 16:30:00,SELL SHORT,28431.0
2023-05-03 16:45:00,BUY,28367.5
2023-05-03 17:00:00,SELL SHORT,28482.0
2023-05-03 17:15:00,BUY,28469.5
2023-05-03 17:30:00,SELL SHORT,28591.0
2023-05-03 18:00:00,BUY,28576.0
2023-05-03 18:15:00,SELL SHORT,28604.0
2023-05-03 18:30:00,BUY,28530.0
2023-05-03 19:30:00,SELL SHORT,28367.0
2023-05-03 19:45:00,BUY,28363.0
2023-05-03 20:15:00,SELL SHORT,28431.0
2023-05-03 20:30:00,BUY,28411.0
2023-05-03 21:00:00,SELL SHORT,28525.5
2023-05-03 22:00:00,BUY,28924.5
2023-05-03 22:15:00,SELL SHORT,29036.5
2023-05-03 22:45:00,BUY,29169.0
2023-05-04 00:00:00,SELL SHORT,29031.5
2023-05-04 00:30:00,BUY,29046.0
2023-05-04 01:00:00,SELL SHORT,29052.0
2023-05-04 01:30:00,BUY,28980.0
2023-05-04 01:45:00,SELL SHORT,29022.5
2023-05-04 02:15:00,BUY,29060.5
2023-05-04 03:00:00,SELL SHORT,29062.5
2023-05-04 03:30:00,BUY,29060.0
2023-05-04 04:00:00,SELL SHORT,29104.5
2023-05-04 04:15:00,BUY,29097.5
2023-05-04 04:45:00,SELL SHORT,29103.5
2023-05-04 05:30:00,BUY,29120.0
2023-05-04 05:45:00,SELL SHORT,29161.0
2023-05-04 06:15:00,BUY,29147.0
2023-05-04 06:45:00,SELL SHORT,29136.5
2023-05-04 07:15:00,BUY,29127.5
2023-05-04 08:30:00,SELL SHORT,29090.5
2023-05-04 08:45:00,BUY,29070.5
2023-05-04 09:00:00,SELL SHORT,29099.0
2023-05-04 09:15:00,BUY,29085.0
2023-05-04 09:45:00,SELL SHORT,29061.5
2023-05-04 10:15:00,BUY,29085.5
2023-05-04 10:30:00,SELL SHORT,29167.5
2023-05-04 11:00:00,BUY,29238.0
2023-05-04 11:15:00,SELL SHORT,29257.5
2023-05-04 11:30:00,BUY,29194.0
2023-05-04 12:15:00,SELL SHORT,29162.5
2023-05-04 12:45:00,BUY,29060.5
2023-05-04 13:15:00,SELL SHORT,29073.0
2023-05-04 13:30:00,BUY,28876.0
2023-05-04 14:00:00,SELL SHORT,28768.5
2023-05-04 14:45:00,BUY,28867.5
2023-05-04 15:15:00,SELL SHORT,28926.0
2023-05-04 15:30:00,BUY,28902.5
2023-05-04 16:00:00,SELL SHORT,28890.5
2023-05-04 16:45:00,BUY,28911.5
2023-05-04 17:00:00,SELL SHORT,28933.0
2023-05-04 17:15:00,BUY,28914.5
2023-05-04 18:15:00,SELL SHORT,28846.5
2023-05-04 18:30:00,BUY,28724.5
2023-05-04 18:45:00,SELL SHORT,28777.0
2023-05-04 19:15:00,BUY,28770.5
2023-05-04 19:30:00,SELL SHORT,28834.5
2023-05-04 20:15:00,BUY,28833.0
2023-05-04 20:30:00,SELL SHORT,28870.5
2023-05-04 20:45:00,BUY,28862.5
2023-05-04 21:00:00,SELL SHORT,28874.0
2023-05-04 21:15:00,BUY,28847.0
2023-05-04 21:45:00,SELL SHORT,28853.0
2023-05-04 22:00:00,BUY,28846.0
2023-05-04 22:45:00,SELL SHORT,28788.0
2023-05-04 23:45:00,BUY,28818.0
2023-05-05 00:00:00,SELL SHORT,28838.0
2023-05-05 01:15:00,BUY,28912.5
2023-05-05 01:30:00,SELL SHORT,28915.5
2023-05-05 02:00:00,BUY,29333.5
2023-05-05 02:45:00,SELL SHORT,29307.0
2023-05-05 03:00:00,BUY,29249.5
2023-05-05 03:15:00,SELL SHORT,29266.5
2023-05-05 03:30:00,BUY,29251.5
2023-05-05 04:00:00,SELL SHORT,29205.0
2023-05-05 04:45:00,BUY,29244.5
2023-05-05 05:30:00,SELL SHORT,29216.5
2023-05-05 06:00:00,BUY,29208.0
2023-05-05 06:45:00,SELL SHORT,29199.5
2023-05-05 07:00:00,BUY,29166.5
2023-05-05 08:15:00,SELL SHORT,29102.0
2023-05-05 08:45:00,BUY,29095.5
2023-05-05 09:30:00,SELL SHORT,29093.0
2023-05-05 10:00:00,BUY,29104.5
2023-05-05 10:30:00,SELL SHORT,29125.5
2023-05-05 10:45:00,BUY,29091.5
2023-05-05 11:00:00,SELL SHORT,29119.5
2023-05-05 11:30:00,BUY,29107.5
2023-05-05 12:00:00,SELL SHORT,29152.5
2023-05-05 12:30:00,BUY,29146.5
2023-05-05 13:15:00,SELL SHORT,29018.5
2023-05-05 13:30:00,BUY,29013.5
2023-05-05 13:45:00,SELL SHORT,29186.0
2023-05-05 14:15:00,BUY,29175.0
2023-05-05 14:30:00,SELL SHORT,29181.0
2023-05-05 15:00:00,BUY,29293.5
2023-05-05 15:30:00,SELL SHORT,29329.0
2023-05-05 15:45:00,BUY,29304.0
2023-05-05 16:00:00,SELL SHORT,29393.0
2023-05-05 16:30:00,BUY,29551.0
2023-05-05 17:00:00,SELL SHORT,29606.5
2023-05-05 17:15:00,BUY,29597.0
2023-05-05 17:30:00,SELL SHORT,29603.5
2023-05-05 18:00:00,BUY,29490.0
2023-05-05 18:15:00,SELL SHORT,29518.5
2023-05-05 18:45:00,BUY,29488.0
2023-05-05 19:30:00,SELL SHORT,29457.0
2023-05-05 20:15:00,BUY,29530.0
2023-05-05 20:45:00,SELL SHORT,29503.0
2023-05-05 21:15:00,BUY,29502.5
2023-05-05 21:30:00,SELL SHORT,29535.5
2023-05-05 21:45:00,BUY,29506.0
2023-05-05 22:00:00,SELL SHORT,29509.5
2023-05-05 23:15:00,BUY,29575.5
2023-05-06 00:00:00,SELL SHORT,29517.5
2023-05-06 01:00:00,BUY,29697.0
2023-05-06 01:45:00,SELL SHORT,29632.0
2023-05-06 02:00:00,BUY,29566.0
2023-05-06 02:30:00,SELL SHORT,29492.0
2023-05-06 03:00:00,BUY,29477.5
2023-05-06 03:45:00,SELL SHORT,29389.5
2023-05-06 04:00:00,BUY,29380.0
2023-05-06 04:15:00,SELL SHORT,29401.5
2023-05-06 04:30:00,BUY,29398.0
2023-05-06 05:15:00,SELL SHORT,29391.5
2023-05-06 05:30:00,BUY,29387.5
2023-05-06 06:00:00,SELL SHORT,29374.5
2023-05-06 06:30:00,BUY,29368.0
2023-05-06 07:00:00,SELL SHORT,29406.5
2023-05-06 07:15:00,BUY,29405.5
2023-05-06 07:30:00,SELL SHORT,29425.0
2023-05-06 07:45:00,BUY,29406.0
2023-05-06 08:30:00,SELL SHORT,29340.0
2023-05-06 09:15:00,BUY,29322.5
2023-05-06 09:30:00,SELL SHORT,29326.5
2023-05-06 10:00:00,BUY,29319.5
2023-05-06 10:15:00,SELL SHORT,29329.0
2023-05-06 10:30:00,BUY,29240.5
2023-05-06 10:45:00,SELL SHORT,29284.5
2023-05-06 11:00:00,BUY,29264.5
2023-05-06 11:15:00,SELL SHORT,29284.5
2023-05-06 11:30:00,BUY,29274.5
2023-05-06 11:45:00,SELL SHORT,29286.5
2023-05-06 12:15:00,BUY,29279.5
2023-05-06 12:30:00,SELL SHORT,29282.5
2023-05-06 12:45:00,BUY,29098.5
2023-05-06 13:00:00,SELL SHORT,29132.5
2023-05-06 13:15:00,BUY,29092.5
2023-05-06 15:30:00,SELL SHORT,28574.5
2023-05-06 16:00:00,BUY,28609.0
2023-05-06 16:15:00,SELL SHORT,28686.0
2023-05-06 16:45:00,BUY,28685.5
2023-05-06 17:00:00,SELL SHORT,28734.5
2023-05-06 17:15:00,BUY,28710.5
2023-05-06 17:30:00,SELL SHORT,28864.5
2023-05-06 17:45:00,BUY,28786.5
2023-05-06 18:00:00,SELL SHORT,28813.0
2023-05-06 19:00:00,BUY,28948.0
2023-05-06 22:00:00,SELL SHORT,28843.5
2023-05-06 22:15:00,BUY,28831.5
2023-05-06 22:30:00,SELL SHORT,28875.0
2023-05-06 23:00:00,BUY,28872.0
2023-05-06 23:15:00,SELL SHORT,28901.0
2023-05-06 23:30:00,BUY,28884.0
2023-05-07 00:00:00,SELL SHORT,28891.5
2023-05-07 00:15:00,BUY,28877.5
2023-05-07 00:45:00,SELL SHORT,28872.5
2023-05-07 01:15:00,BUY,28890.0
2023-05-07 01:30:00,SELL SHORT,29130.0
2023-05-07 01:45:00,BUY,29043.0
2023-05-07 02:15:00,SELL SHORT,28952.0
2023-05-07 02:30:00,BUY,28934.0
2023-05-07 03:15:00,SELL SHORT,28867.5
2023-05-07 03:30:00,BUY,28816.5
2023-05-07 04:00:00,SELL SHORT,28840.5
2023-05-07 04:45:00,BUY,28854.5
2023-05-07 05:00:00,SELL SHORT,28875.0
2023-05-07 05:30:00,BUY,28864.5
2023-05-07 05:45:00,SELL SHORT,28925.5
2023-05-07 06:00:00,BUY,28913.5
2023-05-07 06:15:00,SELL SHORT,28918.5
2023-05-07 06:30:00,BUY,28913.0
2023-05-07 06:45:00,SELL SHORT,28945.5
2023-05-07 07:30:00,BUY,28933.5
2023-05-07 07:45:00,SELL SHORT,28951.0
2023-05-07 08:00:00,BUY,28935.0
2023-05-07 08:15:00,SELL SHORT,28964.0
2023-05-07 08:30:00,BUY,28952.5
2023-05-07 09:00:00,SELL SHORT,28893.0
2023-05-07 09:15:00,BUY,28853.5
2023-05-07 09:30:00,SELL SHORT,28876.0
2023-05-07 09:45:00,BUY,28830.5
2023-05-07 10:00:00,SELL SHORT,28840.0
2023-05-07 10:15:00,BUY,28832.5
2023-05-07 10:30:00,SELL SHORT,28848.5
2023-05-07 10:45:00,BUY,28846.0
2023-05-07 11:00:00,SELL SHORT,28877.0
2023-05-07 11:15:00,BUY,28825.5
2023-05-07 11:45:00,SELL SHORT,28870.5
2023-05-07 12:00:00,BUY,28866.5
2023-05-07 12:15:00,SELL SHORT,28909.5
2023-05-07 13:00:00,BUY,28948.0
2023-05-07 13:30:00,SELL SHORT,28943.5
2023-05-07 14:00:00,BUY,28946.0
2023-05-07 14:30:00,SELL SHORT,28969.0
2023-05-07 15:15:00,BUY,29035.5
2023-05-07 16:00:00,SELL SHORT,28971.5
2023-05-07 16:30:00,BUY,28934.5
2023-05-07 17:00:00,SELL SHORT,28975.0
2023-05-07 17:30:00,BUY,28943.5
2023-05-07 18:00:00,SELL SHORT,28932.5
2023-05-07 18:30:00,BUY,28932.5
2023-05-07 18:45:00,SELL SHORT,28956.5
2023-05-07 19:00:00,BUY,28888.0
2023-05-07 19:30:00,SELL SHORT,28893.5
2023-05-07 20:30:00,BUY,28967.0
2023-05-07 21:30:00,SELL SHORT,28949.5
2023-05-07 21:45:00,BUY,28849.5
2023-05-07 22:15:00,SELL SHORT,28809.5
2023-05-07 22:45:00,BUY,28788.5
2023-05-08 00:15:00,SELL SHORT,28582.0
2023-05-08 01:00:00,BUY,28589.5
2023-05-08 02:00:00,SELL SHORT,28247.0
2023-05-08 02:30:00,BUY,28272.0
2023-05-08 03:00:00,SELL SHORT,28318.5
2023-05-08 03:15:00,BUY,28257.5
2023-05-08 04:00:00,SELL SHORT,28217.5
2023-05-08 04:15:00,BUY,28189.0
2023-05-08 04:30:00,SELL SHORT,28205.0
2023-05-08 05:00:00,BUY,28146.0
2023-05-08 05:30:00,SELL SHORT,28204.0
2023-05-08 06:15:00,BUY,28244.0
2023-05-08 06:30:00,SELL SHORT,28257.5
2023-05-08 06:45:00,BUY,28194.5
2023-05-08 07:00:00,SELL SHORT,28202.0
2023-05-08 07:15:00,BUY,28155.0
2023-05-08 08:30:00,SELL SHORT,27950.5
2023-05-08 08:45:00,BUY,27912.5
2023-05-08 09:15:00,SELL SHORT,27809.0
2023-05-08 09:45:00,BUY,27859.0
2023-05-08 10:00:00,SELL SHORT,27932.5
2023-05-08 10:15:00,BUY,27926.5
2023-05-08 10:30:00,SELL SHORT,27950.5
2023-05-08 10:45:00,BUY,27926.5
2023-05-08 11:00:00,SELL SHORT,27950.5
2023-05-08 11:30:00,BUY,27943.5
2023-05-08 12:00:00,SELL SHORT,27948.5
2023-05-08 12:15:00,BUY,27860.0
2023-05-08 12:30:00,SELL SHORT,27881.5
2023-05-08 12:45:00,BUY,27843.5
2023-05-08 13:15:00,SELL SHORT,27868.0
2023-05-08 13:45:00,BUY,27894.0
2023-05-08 14:45:00,SELL SHORT,27836.5
2023-05-08 15:15:00,BUY,27938.5
2023-05-08 16:00:00,SELL SHORT,27905.0
2023-05-08 16:15:00,BUY,27870.0
2023-05-08 16:30:00,SELL SHORT,27909.0
2023-05-08 17:00:00,BUY,27878.0
2023-05-08 17:15:00,SELL SHORT,27885.5
2023-05-08 17:45:00,BUY,27774.0
2023-05-08 18:30:00,SELL SHORT,27526.0
2023-05-08 19:00:00,BUY,27478.5
2023-05-08 19:30:00,SELL SHORT,27499.5
2023-05-08 19:45:00,BUY,27428.0
2023-05-08 20:15:00,SELL SHORT,27396.5
2023-05-08 21:15:00,BUY,27441.5
2023-05-08 21:30:00,SELL SHORT,27496.0
2023-05-08 22:00:00,BUY,27546.0
2023-05-08 22:15:00,SELL SHORT,27591.5
2023-05-08 23:15:00,BUY,27616.5
2023-05-08 23:30:00,SELL SHORT,27677.0
2023-05-08 23:45:00,BUY,27647.5
2023-05-09 00:00:00,SELL SHORT,27676.5
2023-05-09 00:15:00,BUY,27640.0
2023-05-09 01:00:00,SELL SHORT,27580.0
2023-05-09 01:45:00,BUY,27664.5
2023-05-09 02:00:00,SELL SHORT,27709.5
2023-05-09 02:15:00,BUY,27664.5
2023-05-09 03:00:00,SELL SHORT,27650.5
2023-05-09 03:15:00,BUY,27617.5
2023-05-09 03:45:00,SELL SHORT,27608.0
2023-05-09 04:15:00,BUY,27599.0
2023-05-09 04:30:00,SELL SHORT,27642.0
2023-05-09 04:45:00,BUY,27607.5
2023-05-09 05:00:00,SELL SHORT,27614.0
2023-05-09 05:15:00,BUY,27611.5
2023-05-09 05:45:00,SELL SHORT,27591.5
2023-05-09 06:00:00,BUY,27554.0
2023-05-09 06:30:00,SELL SHORT,27485.0
2023-05-09 07:15:00,BUY,27545.5
2023-05-09 07:30:00,SELL SHORT,27595.0
2023-05-09 07:45:00,BUY,27585.5
2023-05-09 08:00:00,SELL SHORT,27668.5
2023-05-09 08:15:00,BUY,27632.5
2023-05-09 09:15:00,SELL SHORT,27572.0
2023-05-09 09:45:00,BUY,27562.5
2023-05-09 10:00:00,SELL SHORT,27585.0
2023-05-09 10:15:00,BUY,27570.0
2023-05-09 10:30:00,SELL SHORT,27623.0
2023-05-09 11:00:00,BUY,27591.0
2023-05-09 11:30:00,SELL SHORT,27590.5
2023-05-09 12:45:00,BUY,27737.5
2023-05-09 13:00:00,SELL SHORT,27753.5
2023-05-09 13:30:00,BUY,27709.5
2023-05-09 14:45:00,SELL SHORT,27555.5
2023-05-09 15:00:00,BUY,27551.0
2023-05-09 15:30:00,SELL SHORT,27495.5
2023-05-09 16:00:00,BUY,27403.0
2023-05-09 16:15:00,SELL SHORT,27450.0
2023-05-09 17:15:00,BUY,27631.0
2023-05-09 17:30:00,SELL SHORT,27644.5
2023-05-09 17:45:00,BUY,27631.0
2023-05-09 18:30:00,SELL SHORT,27615.0
2023-05-09 19:00:00,BUY,27558.5
2023-05-09 19:30:00,SELL SHORT,27604.5
2023-05-09 19:45:00,BUY,27587.0
2023-05-09 20:00:00,SELL SHORT,27715.5
2023-05-09 20:15:00,BUY,27651.0
2023-05-09 21:00:00,SELL SHORT,27650.0
2023-05-09 21:15:00,BUY,27622.0
2023-05-09 21:30:00,SELL SHORT,27628.0
2023-05-09 22:00:00,BUY,27603.5
2023-05-09 22:45:00,SELL SHORT,27571.0
2023-05-09 23:30:00,BUY,27595.0
2023-05-09 23:45:00,SELL SHORT,27617.0
2023-05-10 00:45:00,BUY,27769.0
2023-05-10 01:30:00,SELL SHORT,27750.0
2023-05-10 01:45:00,BUY,27689.5
2023-05-10 02:00:00,SELL SHORT,27698.0
2023-05-10 02:45:00,BUY,27663.5
2023-05-10 03:00:00,SELL SHORT,27665.5
2023-05-10 03:30:00,BUY,27669.5
2023-05-10 03:45:00,SELL SHORT,27698.5
2023-05-10 04:00:00,BUY,27686.5
2023-05-10 04:45:00,SELL SHORT,27682.5
2023-05-10 05:00:00,BUY,27680.0
2023-05-10 05:15:00,SELL SHORT,27703.0
2023-05-10 05:30:00,BUY,27667.5
2023-05-10 06:45:00,SELL SHORT,27607.0
2023-05-10 07:15:00,BUY,27594.5
2023-05-10 08:00:00,SELL SHORT,27544.5
2023-05-10 08:30:00,BUY,27566.0
2023-05-10 09:00:00,SELL SHORT,27576.5
2023-05-10 09:15:00,BUY,27552.0
2023-05-10 09:30:00,SELL SHORT,27565.0
2023-05-10 10:00:00,BUY,27573.5
2023-05-10 10:15:00,SELL SHORT,27608.0
2023-05-10 10:30:00,BUY,27542.5
2023-05-10 10:45:00,SELL SHORT,27567.5
2023-05-10 13:15:00,BUY,28153.5
2023-05-10 13:45:00,SELL SHORT,28159.0
2023-05-10 14:45:00,BUY,28127.5
2023-05-10 15:15:00,SELL SHORT,28110.5
2023-05-10 15:30:00,BUY,28101.0
2023-05-10 15:45:00,SELL SHORT,28197.0
2023-05-10 16:00:00,BUY,28158.5
2023-05-10 16:15:00,SELL SHORT,28233.0
2023-05-10 16:45:00,BUY,28194.5
2023-05-10 17:45:00,SELL SHORT,27332.5
2023-05-10 18:15:00,BUY,27377.5
2023-05-10 18:30:00,SELL SHORT,27467.5
2023-05-10 18:45:00,BUY,27464.5
2023-05-10 19:15:00,SELL SHORT,27681.5
2023-05-10 20:00:00,BUY,27706.0
2023-05-10 20:15:00,SELL SHORT,27710.0
2023-05-10 20:45:00,BUY,27868.5
2023-05-10 22:00:00,SELL SHORT,27509.0
2023-05-10 23:15:00,BUY,27653.0
2023-05-11 00:00:00,SELL SHORT,27605.0
2023-05-11 00:15:00,BUY,27598.5
2023-05-11 01:00:00,SELL SHORT,27524.5
2023-05-11 01:30:00,BUY,27539.5
2023-05-11 01:45:00,SELL SHORT,27562.5
2023-05-11 02:00:00,BUY,27559.5
2023-05-11 02:30:00,SELL SHORT,27543.0
2023-05-11 02:45:00,BUY,27529.0
2023-05-11 03:30:00,SELL SHORT,27448.0
2023-05-11 04:00:00,BUY,27453.0
2023-05-11 04:15:00,SELL SHORT,27492.0
2023-05-11 04:30:00,BUY,27415.0
2023-05-11 04:45:00,SELL SHORT,27444.0
2023-05-11 05:15:00,BUY,27480.5
2023-05-11 05:45:00,SELL SHORT,27461.0
2023-05-11 06:15:00,BUY,27501.5
2023-05-11 07:00:00,SELL SHORT,27508.5
2023-05-11 07:45:00,BUY,27530.0
2023-05-11 08:30:00,SELL SHORT,27415.5
2023-05-11 08:45:00,BUY,27408.0
2023-05-11 09:30:00,SELL SHORT,27398.0
2023-05-11 10:00:00,BUY,27424.0
2023-05-11 10:15:00,SELL SHORT,27432.0
2023-05-11 11:00:00,BUY,27467.0
2023-05-11 12:15:00,SELL SHORT,27516.5
2023-05-11 12:45:00,BUY,27348.0
2023-05-11 13:00:00,SELL SHORT,27400.5
2023-05-11 13:15:00,BUY,27344.5
2023-05-11 13:30:00,SELL SHORT,27365.5
2023-05-11 14:00:00,BUY,27202.5
2023-05-11 14:15:00,SELL SHORT,27308.5
2023-05-11 14:30:00,BUY,27221.0
2023-05-11 15:30:00,SELL SHORT,27137.0
2023-05-11 16:00:00,BUY,27182.0
2023-05-11 16:45:00,SELL SHORT,27166.5
2023-05-11 17:00:00,BUY,27130.5
2023-05-11 18:00:00,SELL SHORT,26911.5
2023-05-11 18:15:00,BUY,26900.0
2023-05-11 18:45:00,SELL SHORT,26942.5
2023-05-11 19:30:00,BUY,26920.5
2023-05-11 20:00:00,SELL SHORT,26828.0
2023-05-11 21:45:00,BUY,26999.0
2023-05-11 22:15:00,SELL SHORT,27010.5
2023-05-11 22:30:00,BUY,27000.0
2023-05-11 23:30:00,SELL SHORT,26930.5
2023-05-12 00:00:00,BUY,26981.0
2023-05-12 00:45:00,SELL SHORT,27028.5
2023-05-12 01:15:00,BUY,27019.5
2023-05-12 01:45:00,SELL SHORT,26901.5
2023-05-12 02:00:00,BUY,26874.0
2023-05-12 03:30:00,SELL SHORT,26699.5
2023-05-12 03:45:00,BUY,26649.0
2023-05-12 04:15:00,SELL SHORT,26661.5
2023-05-12 04:45:00,BUY,26665.5
2023-05-12 06:30:00,SELL SHORT,26173.0
2023-05-12 07:15:00,BUY,26273.5
2023-05-12 07:30:00,SELL SHORT,26308.5
2023-05-12 07:45:00,BUY,26277.5
2023-05-12 08:00:00,SELL SHORT,26300.5
2023-05-12 08:30:00,BUY,26279.5
2023-05-12 08:45:00,SELL SHORT,26329.0
2023-05-12 09:00:00,BUY,26290.5
2023-05-12 09:15:00,SELL SHORT,26335.0
2023-05-12 09:30:00,BUY,26333.5
2023-05-12 09:45:00,SELL SHORT,26367.0
2023-05-12 10:30:00,BUY,26367.0
2023-05-12 11:15:00,SELL SHORT,26378.0
2023-05-12 11:30:00,BUY,26360.5
2023-05-12 12:00:00,SELL SHORT,26352.0
